Stationsnummer;Name des Projektionssystems;Rechtswert (lokal);Hochwert (lokal);Projektionssystem gültig ab;Höhe;Höhensystem;Name der hydrologischen Einheit;Einzugsgebietsnummer;Einzugsgebietsname
UR1205-Q1110;CH1903+ / LV95;2696835.654;1194402.675;01.01.1950 00:00;1593;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1111;CH1903+ / LV95;2696715.653;1194394.676;01.01.1950 00:00;1585;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1112;CH1903+ / LV95;2696700.652;1194444.676;01.01.1950 00:00;1585;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1113;CH1903+ / LV95;2696550.654;1194299.675;01.01.1950 00:00;1515;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1114;CH1903+ / LV95;2696590.655;1194239.674;01.01.1950 00:00;1515;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1115;CH1903+ / LV95;2696565.653;1194344.675;01.01.1950 00:00;1525;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1116;CH1903+ / LV95;2696385.653;1194294.675;01.01.1950 00:00;1405;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1117;CH1903+ / LV95;2696375.654;1194159.673;01.01.1950 00:00;1390;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1118;CH1903+ / LV95;2696960.654;1194409.675;01.01.1950 00:00;1575;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1119;CH1903+ / LV95;2696965.654;1194419.675;01.01.1950 00:00;1575;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1120;CH1903+ / LV95;2697130.656;1194379.674;01.01.1950 00:00;1520;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1121;CH1903+ / LV95;2697025.649;1194794.681;01.01.1950 00:00;1605;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1122;CH1903+ / LV95;2694965.615;1196244.713;01.01.1950 00:00;1755;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1123;CH1903+ / LV95;2695190.614;1196439.716;01.01.1950 00:00;1830;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1124;CH1903+ / LV95;2694755.611;1196459.717;01.01.1950 00:00;1805;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1125;CH1903+ / LV95;2695305.629;1195459.699;01.01.1950 00:00;1725;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1126;CH1903+ / LV95;2695225.627;1195557.701;01.01.1950 00:00;1750;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1127;CH1903+ / LV95;2695195.619;1196104.71;01.01.1950 00:00;1760;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1128;CH1903+ / LV95;2694630.619;1195869.707;01.01.1950 00:00;1725;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1129;CH1903+ / LV95;2694635.621;1195759.705;01.01.1950 00:00;1705;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1130;CH1903+ / LV95;2694565.622;1195694.703;01.01.1950 00:00;1725;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1131;CH1903+ / LV95;2694475.626;1195419.697;01.01.1950 00:00;1745;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1133;CH1903+ / LV95;2694640.629;1195189.697;01.01.1950 00:00;1730;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1134;CH1903+ / LV95;2694825.615;1196229.714;01.01.1950 00:00;1755;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1135;CH1903+ / LV95;2695630.644;1194524.682;01.01.1950 00:00;1470;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1136;CH1903+ / LV95;2694855.615;1196224.713;01.01.1950 00:00;1755;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1137;CH1903+ / LV95;2699565.659;1197729.688;01.01.1950 00:00;1730;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1138;CH1903+ / LV95;2697525.637;1196909.7;01.01.1950 00:00;2090;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1139;CH1903+ / LV95;2697055.632;1196729.703;01.01.1950 00:00;2100;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1140;CH1903+ / LV95;2701390.694;1195689.651;01.01.1950 00:00;1950;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1141;CH1903+ / LV95;2701005.688;1195859.656;01.01.1950 00:00;1825;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1142;CH1903+ / LV95;2700420.675;1196779.67;01.01.1950 00:00;1510;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1143;CH1903+ / LV95;2700730.679;1196834.668;01.01.1950 00:00;1472;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1144;CH1903+ / LV95;2700710.679;1196864.668;01.01.1950 00:00;1465;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1145;CH1903+ / LV95;2700870.677;1197424.672;01.01.1950 00:00;1445;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1146;CH1903+ / LV95;2703450.705;1198074.687;01.01.1950 00:00;1950;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1147;CH1903+ / LV95;2704860.721;1198129.699;01.01.1950 00:00;1745;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1148;CH1903+ / LV95;2703450.7;1198774.693;01.01.1950 00:00;1860;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1149;CH1903+ / LV95;2703250.7;1198419.688;01.01.1950 00:00;1910;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1150;CH1903+ / LV95;2700810.677;1197329.672;01.01.1950 00:00;1470;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1151;CH1903+ / LV95;2703245.708;1197129.676;01.01.1950 00:00;1965;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1152;CH1903+ / LV95;2703080.707;1196999.674;01.01.1950 00:00;2030;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1153;CH1903+ / LV95;2705185.726;1197939.699;01.01.1950 00:00;1940;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1154;CH1903+ / LV95;2705330.724;1198559.706;01.01.1950 00:00;1730;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1205-Q1155;CH1903+ / LV95;2695975.628;1195829.702;01.01.1950 00:00;1760;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1156;CH1903+ / LV95;2696100.628;1195839.702;01.01.1950 00:00;1750;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1157;CH1903+ / LV95;2696128.628;1195900.703;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1159;CH1903+ / LV95;2694980.626;1195494.701;01.01.1950 00:00;1675;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1160;CH1903+ / LV95;2694930.625;1195529.702;01.01.1950 00:00;1670;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1161;CH1903+ / LV95;2694765.622;1195719.706;01.01.1950 00:00;1665;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1162;CH1903+ / LV95;2694755.62;1195819.707;01.01.1950 00:00;1685;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1163;CH1903+ / LV95;2694995.629;1195294.698;01.01.1950 00:00;1640;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1164;CH1903+ / LV95;2695250.634;1195114.694;01.01.1950 00:00;1640;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1165;CH1903+ / LV95;2695240.636;1194974.691;01.01.1950 00:00;1655;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1166;CH1903+ / LV95;2695300.641;1194649.686;01.01.1950 00:00;1325;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1167;CH1903+ / LV95;2695495.646;1194349.68;01.01.1950 00:00;1380;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1168;CH1903+ / LV95;2695525.651;1194039.675;01.01.1950 00:00;1300;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1169;CH1903+ / LV95;2695520.628;1195609.701;01.01.1950 00:00;1775;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1170;CH1903+ / LV95;2695600.627;1195689.702;01.01.1950 00:00;1780;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1171;CH1903+ / LV95;2695630.629;1195559.699;01.01.1950 00:00;1735;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1172;CH1903+ / LV95;2695800.632;1195464.697;01.01.1950 00:00;1740;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1173;CH1903+ / LV95;2695955.628;1195774.701;01.01.1950 00:00;1750;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1174;CH1903+ / LV95;2695620.62;1196174.709;01.01.1950 00:00;1880;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1175;CH1903+ / LV95;2696145.623;1196239.708;01.01.1950 00:00;1850;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1176;CH1903+ / LV95;2696150.623;1196280.708;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1177;CH1903+ / LV95;2696222.624;1196173.706;01.01.1950 00:00;1828;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1178;CH1903+ / LV95;2696358.626;1196169.705;01.01.1950 00:00;1862;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1179;CH1903+ / LV95;2696720.632;1195944.699;01.01.1950 00:00;1885;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1180;CH1903+ / LV95;2696650.635;1195629.696;01.01.1950 00:00;1840;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1181;CH1903+ / LV95;2695920.634;1195379.695;01.01.1950 00:00;1715;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1182;CH1903+ / LV95;2695940.634;1195344.694;01.01.1950 00:00;1710;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1183;CH1903+ / LV95;2695880.641;1194879.687;01.01.1950 00:00;1625;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1184;CH1903+ / LV95;2695665.641;1194799.687;01.01.1950 00:00;1545;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1185;CH1903+ / LV95;2695885.642;1194824.686;01.01.1950 00:00;1580;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1186;CH1903+ / LV95;2695910.646;1194529.681;01.01.1950 00:00;1495;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1187;CH1903+ / LV95;2696080.65;1194364.678;01.01.1950 00:00;1385;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1188;CH1903+ / LV95;2696070.65;1194364.678;01.01.1950 00:00;1385;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1189;CH1903+ / LV95;2702485.693;1198124.679;01.01.1950 00:00;1900;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1190;CH1903+ / LV95;2695925.653;1194074.674;01.01.1950 00:00;1260;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1191;CH1903+ / LV95;2695761.651;1194126.675;01.01.1950 00:00;1297;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1192;CH1903+ / LV95;2695950.653;1194099.674;01.01.1950 00:00;1275;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1193;CH1903+ / LV95;2695880.631;1195524.698;01.01.1950 00:00;1750;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1194;CH1903+ / LV95;2696000.654;1194044.673;01.01.1950 00:00;1260;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1195;CH1903+ / LV95;2695743.651;1194109.675;01.01.1950 00:00;1296;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1196;CH1903+ / LV95;2695712.652;1194065.675;01.01.1950 00:00;1286;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1197;CH1903+ / LV95;2695746.652;1194056.674;01.01.1950 00:00;1274;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1198;CH1903+ / LV95;2695430.669;1192779.655;01.01.1950 00:00;700;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1199;CH1903+ / LV95;2695240.655;1193614.669;01.01.1950 00:00;1045;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1200;CH1903+ / LV95;2696710.657;1194109.671;01.01.1950 00:00;1480;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1201;CH1903+ / LV95;2696865.662;1193839.666;01.01.1950 00:00;1370;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1202;CH1903+ / LV95;2696556.046;1192560.384;01.01.1950 00:00;760;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1203;CH1903+ / LV95;2696535.974;1192564.946;01.01.1950 00:00;757;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1204;CH1903+ / LV95;2696535.682;1192244.642;01.01.1950 00:00;935;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1205;CH1903+ / LV95;2696250.677;1192564.648;01.01.1950 00:00;760;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1206;CH1903+ / LV95;2695870.674;1192574.649;01.01.1950 00:00;770;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1207;CH1903+ / LV95;2695795.674;1192579.65;01.01.1950 00:00;765;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1208;CH1903+ / LV95;2695734.672;1192675.652;01.01.1950 00:00;708;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1209;CH1903+ / LV95;2695460.669;1192774.655;01.01.1950 00:00;700;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1210;CH1903+ / LV95;2696315.675;1192759.651;01.01.1950 00:00;728;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1211;CH1903+ / LV95;2696480.674;1192864.652;01.01.1950 00:00;805;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1212;CH1903+ / LV95;2696470.672;1192984.654;01.01.1950 00:00;860;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1213;CH1903+ / LV95;2696330.672;1192944.654;01.01.1950 00:00;805;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1214;CH1903+ / LV95;2696270.672;1192939.654;01.01.1950 00:00;800;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1215;CH1903+ / LV95;2696250.671;1192939.654;01.01.1950 00:00;800;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1216;CH1903+ / LV95;2696245.671;1192959.654;01.01.1950 00:00;805;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1217;CH1903+ / LV95;2696220.67;1192999.655;01.01.1950 00:00;830;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1218;CH1903+ / LV95;2696205.669;1193119.657;01.01.1950 00:00;890;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1219;CH1903+ / LV95;2696125.667;1193194.659;01.01.1950 00:00;935;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1220;CH1903+ / LV95;2695925.666;1193144.659;01.01.1950 00:00;823;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1221;CH1903+ / LV95;2695335.659;1193374.665;01.01.1950 00:00;965;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1222;CH1903+ / LV95;2695355.658;1193509.667;01.01.1950 00:00;1030;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1223;CH1903+ / LV95;2695380.656;1193639.669;01.01.1950 00:00;1090;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1224;CH1903+ / LV95;2695315.655;1193674.67;01.01.1950 00:00;1085;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1225;CH1903+ / LV95;2695260.655;1193669.67;01.01.1950 00:00;1075;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1226;CH1903+ / LV95;2695265.651;1193934.674;01.01.1950 00:00;1195;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1227;CH1903+ / LV95;2695325.65;1193999.675;01.01.1950 00:00;1240;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1228;CH1903+ / LV95;2695337.651;1193986.675;01.01.1950 00:00;1244;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1229;CH1903+ / LV95;2695440.651;1193974.674;01.01.1950 00:00;1263;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1230;CH1903+ / LV95;2695480.654;1193824.672;01.01.1950 00:00;1220;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1231;CH1903+ / LV95;2695525.655;1193784.671;01.01.1950 00:00;1210;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1232;CH1903+ / LV95;2695625.655;1193824.671;01.01.1950 00:00;1235;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1233;CH1903+ / LV95;2696137.673;1191895.643;01.01.1950 00:00;1250;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1234;CH1903+ / LV95;2696144.673;1191862.643;01.01.1950 00:00;1260;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1235;CH1903+ / LV95;2692790.64;1192722.627;01.01.1950 00:00;651;Landesnivellementnetz 1902;;104621;Axen
UR1205-Q1236;CH1903+ / LV95;2696156.623;1196273.708;01.01.1950 00:00;1860;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1237;CH1903+ / LV95;2696173.623;1196277.708;01.01.1950 00:00;1861;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1238;CH1903+ / LV95;2696190.623;1196280.708;01.01.1950 00:00;1862;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1239;CH1903+ / LV95;2696218.624;1196285.708;01.01.1950 00:00;1862;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1240;CH1903+ / LV95;2696242.212;1196291.497;01.01.1950 00:00;1860;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1241;CH1903+ / LV95;2696226.624;1196281.707;01.01.1950 00:00;1859;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1242;CH1903+ / LV95;2696132.628;1195905.703;01.01.1950 00:00;1780;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1243;CH1903+ / LV95;2696137.627;1195908.703;01.01.1950 00:00;1781;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1244;CH1903+ / LV95;2696142.627;1195911.703;01.01.1950 00:00;1781;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1245;CH1903+ / LV95;2694174.126;1194870.25;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1246;CH1903+ / LV95;2694155.288;1194870.885;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1247;CH1903+ / LV95;2694155.5;1194859.878;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1248;CH1903+ / LV95;2694159.733;1194867.921;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1249;CH1903+ / LV95;2694162.061;1194885.702;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1250;CH1903+ / LV95;2694539.421;1194181.058;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1251;CH1903+ / LV95;2694530.319;1194172.802;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1252;CH1903+ / LV95;2694515.714;1194169.839;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1253;CH1903+ / LV95;2694931.326;1194036.513;01.01.1950 00:00;;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1254;CH1903+ / LV95;2702714.58;1196797.619;01.01.1950 00:00;2040;Landesnivellementnetz 1902;;109588;Hüribach Hürital
UR1205-Q1255;CH1903+ / LV95;2697119.324;1189525.524;01.01.1950 00:00;1920;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1256;CH1903+ / LV95;2697102.819;1189525.925;01.01.1950 00:00;1923;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q1257;CH1903+ / LV95;2695750.652;1194059.674;01.01.1950 00:00;1274;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5001;CH1903+ / LV95;2695930.644;1190154.638;01.01.1950 00:00;1195;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5002;CH1903+ / LV95;2695610.648;1190529.641;01.01.1950 00:00;1140;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5003;CH1903+ / LV95;2693480.656;1192969.644;01.01.1950 00:00;817;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5004;CH1903+ / LV95;2693330.653;1192959.641;01.01.1950 00:00;835;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5005;CH1903+ / LV95;2693285.648;1192609.634;01.01.1950 00:00;550;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5006;CH1903+ / LV95;2693245.647;1192609.633;01.01.1950 00:00;555;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5007;CH1903+ / LV95;2693250.647;1192604.633;01.01.1950 00:00;555;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5008;CH1903+ / LV95;2693230.647;1192609.633;01.01.1950 00:00;560;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5009;CH1903+ / LV95;2693235.647;1192604.633;01.01.1950 00:00;560;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5010;CH1903+ / LV95;2693220.646;1192599.633;01.01.1950 00:00;560;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5011;CH1903+ / LV95;2693204.646;1192599.632;01.01.1950 00:00;560;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5012;CH1903+ / LV95;2693200.646;1192589.632;01.01.1950 00:00;560;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5013;CH1903+ / LV95;2693160.644;1192529.63;01.01.1950 00:00;565;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5014;CH1903+ / LV95;2693150.644;1192524.63;01.01.1950 00:00;565;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5015;CH1903+ / LV95;2693125.643;1192499.629;01.01.1950 00:00;565;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5016;CH1903+ / LV95;2694945.649;1193899.675;01.01.1950 00:00;1080;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5017;CH1903+ / LV95;2694550.664;1192704.657;01.01.1950 00:00;645;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5018;CH1903+ / LV95;2697235.641;1195544.691;01.01.1950 00:00;1172;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5019;CH1903+ / LV95;2697230.641;1195559.691;01.01.1950 00:00;1680;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5020;CH1903+ / LV95;2697060.638;1195764.694;01.01.1950 00:00;1192;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5021;CH1903+ / LV95;2696900.635;1195944.698;01.01.1950 00:00;1818;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5022;CH1903+ / LV95;2696950.635;1196019.698;01.01.1950 00:00;1842;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5023;CH1903+ / LV95;2697065.636;1196039.697;01.01.1950 00:00;1840;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5024;CH1903+ / LV95;2697175.638;1196054.696;01.01.1950 00:00;1805;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5025;CH1903+ / LV95;2697100.638;1195849.695;01.01.1950 00:00;1775;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5026;CH1903+ / LV95;2697135.643;1195299.689;01.01.1950 00:00;1650;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5027;CH1903+ / LV95;2696985.649;1194779.681;01.01.1950 00:00;1630;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5028;CH1903+ / LV95;2697025.649;1194839.681;01.01.1950 00:00;1620;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5029;CH1903+ / LV95;2697175.641;1195464.691;01.01.1950 00:00;1685;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5030;CH1903+ / LV95;2696985.639;1195494.692;01.01.1950 00:00;1747;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5031;CH1903+ / LV95;2696810.641;1195299.69;01.01.1950 00:00;1750;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5032;CH1903+ / LV95;2696700.647;1194789.682;01.01.1950 00:00;1655;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5033;CH1903+ / LV95;2696740.653;1194394.675;01.01.1950 00:00;1585;Landesnivellementnetz 1902;;109656;Schächen
UR1205-Q5034;CH1903+ / LV95;2696300.65;1194409.678;01.01.1950 00:00;1460;Landesnivellementnetz 1902;;109656;Schächen
